total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
18.85,44.86,1.647,214.0,4.522,adx_higher_threshold^80.0^5.0|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^110^77|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.864,56.633,1.004,196.0,6.21,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_crossover50^8|roc_crossover0^210|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
18.867,61.667,1.804,60.0,1.676,kdj_k_overbought^80^56^50|adx_higher_threshold^210.0^5.0&price_crossover_ema^120|price_crossover_sma_2^230|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
18.868,43.448,2.043,145.0,3.754,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|stoch_k_crossover50^100^70|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^1.5|trailing_stop^34^3.0
18.877,59.77,1.612,87.0,1.774,sma_fast_higher_slow^50^80|smi_d_neutral^180^162^126^25.0^-25.0^EMA&rvi_crossover_signal^100^80|price_crossover_sma_2^230|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
18.878,44.348,1.654,230.0,5.786,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&price_crossover_ema^12|rvi_crossover_signal^110^77|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.881,44.624,1.822,186.0,5.001,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|rsi_fast_crossover_slow^60^156|price_crossover_sma_2^230&roc_crossunder0^89|trailing_stop^34^1.5
18.886,60.87,0.853,184.0,6.59,bb_neutral^10.0^2.5|kc_neutral^8.0^8.0^1.7&rsi_crossover50^8|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
18.886,45.989,1.71,187.0,4.534,sma_fast_higher_slow^50^80|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_crossover50^8|rvi_crossover0^170^EMA|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.892,39.56,2.178,182.0,4.96,mass_higher1^16^8|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995&roc_crossunder0^59|trailing_stop^34^1.5
18.897,42.857,2.056,147.0,3.678,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|price_crossover_ema^120|kc_price_crossover_low^14.0^17.0^2.5&aroon_diff_crossunder0^89|trailing_stop^34^1.5
18.918,38.655,2.849,119.0,5.31,kc_neutral^8.0^8.0^1.7|atr_fast_lower_slow^220^308&price_crossover_ema^120|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&aroon_diff_crossunder0^89|trailing_stop^34^1.5
18.939,47.761,3.224,67.0,2.53,sma_fast_higher_slow^60^96|adx_higher_threshold^80.0^5.0&price_crossover_ema^120|aroon_diff_crossover0^200|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.944,48.684,1.617,152.0,2.902,kdj_k_overbought^80^56^50|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rvi_crossover_signal^110^77|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.949,60.0,4.892,25.0,1.035,smi_k_higher_d^150^75^135|rsi_neutral^90^65^35&smacd_crossover_signal^180^360^216|kc_price_crossover_low^14.0^17.0^2.5|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
18.955,41.481,2.289,135.0,3.37,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rsi_crossover50^60|adx_plus_crossover_minus^8|kc_price_crossover_low^20.0^20.0^2.8999999999999995&aroon_diff_crossunder0^89|trailing_stop^34^1.5
18.958,45.631,1.622,206.0,4.438,smi_neutral^11^7^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.963,46.429,3.611,56.0,2.175,rvi_signal_overbought^60^42^0.0^SMA|kc_neutral^8.0^8.0^1.7&price_crossover_ema^120|kc_price_crossover_low^14.0^17.0^2.5|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.965,44.103,1.764,195.0,5.02,rsi_fast_higher_slow^6^8|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rvi_crossover_signal^110^77|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.968,45.918,1.636,196.0,3.756,stoch_d_neutral^17^14^5^80^20|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^110^77|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.972,49.505,1.437,202.0,5.051,tsi_neutral^160^48^20.0^-20.0^EMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&emacd_start_increase^200^320|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.975,100.0,100.0,15.0,0.716,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&mass_crossover1^210^189|bb_price_crossover_low^35.0^3.4999999999999996|bb_price_crossover_low_2^70.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.0
18.975,45.701,1.586,221.0,5.214,adx_higher_threshold^80.0^5.0|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
18.977,60.221,0.888,181.0,5.75,bb_neutral^10.0^2.5|tsi_neutral^160^48^20.0^-20.0^EMA&price_crossover_ema^12|rvi_crossover_signal^110^77|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
18.981,48.344,1.691,151.0,2.772,kdj_k_overbought^80^56^50|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
18.985,38.764,2.272,178.0,4.289,mass_higher1^16^8|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|price_crossover_ema^120|bb_price_crossover_low^35.0^3.4999999999999996&roc_crossunder0^59|trailing_stop^34^1.5
18.989,56.757,1.022,185.0,6.36,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&price_crossover_ema^12|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
18.997,47.059,1.867,136.0,2.586,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|kc_price_crossover_low^14.0^17.0^2.5|bb_price_crossover_low_2^70.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
19.021,45.161,2.106,124.0,3.584,aroon_diff_higher0^80|rvi_neutral^17^20.0^-20.0^SMA&price_crossover_ema^120|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995&aroon_diff_crossunder0^89|trailing_stop^34^1.5
19.036,52.041,1.257,196.0,5.444,smi_neutral^11^7^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rvi_crossover_signal^110^77|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
19.037,43.556,1.721,225.0,5.457,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&price_crossover_ema^12|rvi_crossover_signal^110^77|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.048,59.669,0.915,181.0,5.745,kc_neutral^8.0^8.0^1.7|stoch_k_neutral^17^12^75^25&rsi_crossover50^8|rvi_crossover_signal^110^77|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
19.054,40.0,2.225,175.0,4.063,tsi_higher_signal^10^3^3^EMA|smi_d_neutral^180^162^126^25.0^-25.0^EMA&price_crossover_ema^12|rvi_crossover_signal^100^80|emacd_crossover_signal_2^210^294^189&roc_crossunder0^89|trailing_stop^34^1.5
19.06,52.174,2.108,92.0,2.085,sma_fast_higher_slow^50^80|smi_d_neutral^180^162^126^25.0^-25.0^EMA&emacd_start_increase^220^616|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.061,55.556,1.073,189.0,8.793,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_crossover50^8|bb_price_crossover_high_2^160.0^1.9|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
19.063,56.989,1.021,186.0,5.681,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
19.071,59.669,0.908,181.0,5.856,tsi_neutral^160^48^20.0^-20.0^EMA|rsi_neutral^90^65^35&price_crossover_ema^12|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
19.073,51.562,1.338,192.0,5.759,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&rvi_crossover_signal^110^77|emacd_start_increase^200^320|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.086,39.474,2.813,114.0,5.286,tsi_neutral^160^48^20.0^-20.0^EMA|atr_fast_lower_slow^220^308&price_crossover_ema^120|rvi_crossover_signal^110^77|kc_price_crossover_low^20.0^20.0^2.8999999999999995&aroon_diff_crossunder0^89|trailing_stop^34^1.5
19.091,47.748,1.487,222.0,6.353,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_fast_crossover_slow^60^156|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.092,47.945,1.756,146.0,2.962,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^110^77|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
19.096,49.367,1.567,158.0,3.299,kdj_k_overbought^80^56^50|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rsi_fast_crossover_slow^60^156|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.099,46.707,1.762,167.0,3.742,rvi_signal_overbought^60^42^0.0^SMA|tsi_neutral^160^48^20.0^-20.0^EMA&adx_plus_crossover_minus^8|rvi_crossover0^170^EMA|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.107,50.0,1.456,190.0,4.079,rvi_neutral^17^20.0^-20.0^SMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&emacd_start_increase^220^616|rvi_crossover_signal^100^80|smacd_histogram_start_increase_2^180^504^126&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.119,47.26,1.815,146.0,2.616,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
19.131,43.519,2.466,108.0,3.86,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&price_crossover_ema^120|kc_price_crossover_high^90.0^108.0^3.6999999999999993|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.138,51.429,1.608,140.0,3.194,aroon_diff_higher0^80|kc_neutral^8.0^8.0^1.7&rvi_crossover_signal^100^80|rvi_crossover0^170^EMA|smacd_histogram_start_increase_2^180^504^126&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.153,45.408,1.661,196.0,4.342,rvi_signal_neutral^50^30^15.0^-15.0^EMA|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|price_crossover_sma_2^200|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.157,45.378,2.122,119.0,3.252,rvi_signal_overbought^60^42^0.0^SMA|tsi_neutral^160^48^20.0^-20.0^EMA&emacd_start_increase^220^616|rvi_crossover_signal^100^80|sma_fast_crossover_slow_3^190^456&aroon_diff_crossunder0^89|trailing_stop^34^1.5
19.162,40.933,1.975,193.0,5.213,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^110^77|bb_price_crossover_low^35.0^3.4999999999999996&trailing_stop^34^1.5|trailing_stop^34^3.5
19.166,56.853,0.993,197.0,6.363,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_crossover50^8|roc_crossover0^210|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
19.168,47.407,1.858,135.0,2.573,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|kc_price_crossover_low^14.0^17.0^2.5|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
19.176,44.444,2.145,126.0,3.557,aroon_diff_higher0^80|tsi_neutral^160^48^20.0^-20.0^EMA&price_crossover_ema^120|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995&aroon_diff_crossunder0^109|trailing_stop^34^1.5
19.177,57.692,1.001,182.0,5.835,bb_neutral^12.0^2.0999999999999996|rsi_neutral^90^65^35&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
19.183,49.682,1.572,157.0,3.384,kdj_k_overbought^80^56^50|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|price_crossover_sma_2^230|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
19.183,48.309,1.5,207.0,5.508,kc_neutral^8.0^8.0^1.7|stoch_d_neutral^17^14^5^80^20&rvi_crossover_signal^100^80|rvi_crossover0^170^EMA|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.191,44.395,1.676,223.0,5.007,smi_neutral^11^7^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.198,45.909,1.579,220.0,5.214,kc_neutral^8.0^8.0^1.7|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.199,42.286,2.027,175.0,4.227,aroon_diff_higher0^80|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_crossover50^8|rvi_crossover_signal^110^77|kc_price_crossover_low^14.0^17.0^2.5&roc_crossunder0^89|trailing_stop^34^1.5
19.204,51.282,1.299,195.0,5.718,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|roc_crossover0^210|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
19.208,43.062,1.83,209.0,6.439,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&roc_crossunder0^59|trailing_stop^34^2.0
19.209,48.515,1.492,202.0,5.305,tsi_neutral^160^48^20.0^-20.0^EMA|smi_neutral^11^7^30.0^-30.0^EMA&rvi_crossover_signal^100^80|rvi_crossover0^170^EMA|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.221,48.168,1.54,191.0,5.003,bb_neutral^12.0^2.0999999999999996|rsi_neutral^90^65^35&price_crossover_ema^120|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.225,76.471,12.87,17.0,0.732,sma_fast_higher_slow^60^96|smi_d_neutral^180^162^126^25.0^-25.0^EMA&aroon_diff_crossover0^200|bb_price_crossover_low_2^70.0^2.5|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
19.228,55.026,1.098,189.0,8.156,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_crossover50^8|bb_price_crossover_high_2^230.0^2.0999999999999996|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
19.232,53.03,3.358,66.0,1.643,sma_fast_higher_slow^60^96|kdj_k_overbought^80^56^50&rsi_crossover50^60|stoch_k_crossover50^100^70|kc_price_crossover_low^14.0^17.0^2.5&roc_crossunder0^59|trailing_stop^34^1.5
19.232,41.176,1.944,238.0,6.143,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_fast_crossover_slow^60^156|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&roc_crossunder0^89|trailing_stop^34^1.5
19.235,44.541,1.658,229.0,5.069,adx_higher_threshold^80.0^5.0|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rvi_crossover_signal^110^77|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.239,43.478,2.077,138.0,3.542,kdj_k_overbought^80^56^50|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^110^77|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^1.5|trailing_stop^34^3.5
19.242,48.276,1.511,203.0,4.999,rsi_neutral^90^65^35|adx_higher_threshold^80.0^5.0&rvi_crossover_signal^100^80|smacd_histogram_start_increase_2^180^504^126|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.248,46.569,1.586,204.0,4.628,stoch_d_neutral^17^14^5^80^20|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^110^77|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.252,42.373,1.987,177.0,4.862,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|adx_plus_crossover_minus^8|bb_price_crossover_low^35.0^3.4999999999999996&roc_crossunder0^59|trailing_stop^34^1.5
19.257,46.829,1.596,205.0,5.88,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^80.0^5.0&price_crossover_ema^120|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.281,42.105,2.562,114.0,3.421,mass_lower1^230^207|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rsi_fast_crossover_slow^60^156|bb_price_crossover_low^35.0^3.4999999999999996&roc_crossunder0^89|trailing_stop^34^1.5
19.285,38.983,2.258,177.0,4.463,mass_higher1^16^8|adx_higher_threshold^210.0^5.0&price_crossover_ema^12|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&roc_crossunder0^59|trailing_stop^34^1.5
19.29,46.226,2.168,106.0,3.158,smacd_histogram_increase^140^308^84|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.293,58.947,0.925,190.0,6.68,tsi_neutral^160^48^20.0^-20.0^EMA|smi_neutral^11^7^30.0^-30.0^EMA&rsi_crossover50^8|rvi_crossover_signal^110^77|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
19.293,46.789,2.078,109.0,2.992,aroon_diff_higher0^80|rvi_higher_signal^14^6&price_crossover_ema^120|rsi_crossover50^60|rvi_crossover_signal^110^77&aroon_diff_crossunder0^89|trailing_stop^34^1.5
19.294,47.236,1.627,199.0,5.621,rvi_neutral^17^20.0^-20.0^SMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&price_crossover_ema^120|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.294,42.593,2.555,108.0,3.894,smacd_histogram_increase^140^308^84|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_fast_crossover_slow^60^156|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&roc_crossunder0^59|trailing_stop^34^1.5
19.298,55.729,1.065,192.0,6.879,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
19.311,41.935,2.436,124.0,3.452,sma_fast_higher_slow^60^96|kdj_k_overbought^80^56^50&price_crossover_ema^120|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^1.5|trailing_stop^34^2.5
19.317,40.0,2.06,195.0,5.19,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996&aroon_diff_crossunder0^89|trailing_stop^34^1.5
19.323,40.566,2.619,106.0,4.467,stoch_k_overbought^50^45^50|smi_d_neutral^180^162^126^25.0^-25.0^EMA&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995&trailing_stop^34^1.5|trailing_stop^34^3.5
19.332,41.818,2.083,165.0,4.309,aroon_diff_higher0^80|tsi_neutral^160^48^20.0^-20.0^EMA&rsi_crossover50^8|price_crossover_ema^120|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^1.5|trailing_stop^34^3.0
19.337,48.077,1.538,208.0,5.229,rsi_neutral^90^65^35|rvi_neutral^17^20.0^-20.0^SMA&rvi_crossover_signal^100^80|rvi_crossover0^170^EMA|smacd_histogram_start_increase_2^180^504^126&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.339,48.78,1.63,164.0,3.427,aroon_diff_higher0^80|tsi_neutral^160^48^20.0^-20.0^EMA&adx_plus_crossover_minus^8|rvi_crossover_signal^110^77|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.344,56.915,1.013,188.0,7.813,tsi_neutral^160^48^20.0^-20.0^EMA|smi_neutral^11^7^30.0^-30.0^EMA&rsi_crossover50^8|rsi_fast_crossover_slow^60^156|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
19.358,48.293,1.507,205.0,5.225,kc_neutral^8.0^8.0^1.7|rsi_neutral^90^65^35&rvi_crossover_signal^100^80|rvi_crossover0^170^EMA|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
19.361,39.316,2.817,117.0,5.31,tsi_neutral^160^48^20.0^-20.0^EMA|atr_fast_lower_slow^220^308&rsi_crossover50^60|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&aroon_diff_crossunder0^89|trailing_stop^34^1.5
19.362,38.068,2.373,176.0,4.574,mass_higher1^16^8|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rsi_fast_crossover_slow^60^156|bb_price_crossover_low^35.0^3.4999999999999996&roc_crossunder0^59|trailing_stop^34^1.5
19.365,58.065,1.298,124.0,2.998,aroon_diff_higher0^80|smi_neutral^11^7^30.0^-30.0^EMA&rvi_crossover_signal^110^77|rvi_crossover_signal^100^80|rvi_crossover0^170^EMA&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
