total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-18.231,34.256,1.33,289.0,21.366,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|second_wave_trend_2^16&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-18.224,39.59,1.039,293.0,23.684,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|sma_fast_crossover_slow_3^50^80&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.216,26.749,1.695,243.0,22.594,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|rvi_crossover0^180^SMA&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-18.149,30.451,1.504,266.0,24.279,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^180&roc_crossunder0^59|trailing_stop^34^1.5
-18.117,31.25,1.468,256.0,23.719,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|emacd_histogram_start_increase_2^220^616^220&aroon_diff_crossunder0^109|trailing_stop^34^1.5
-18.106,40.071,1.011,282.0,23.296,rvi_neutral^23^15.0^-15.0^EMA|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|emacd_histogram_start_increase_2^220^616^220&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.082,29.07,1.542,258.0,21.258,rvi_neutral^40^15.0^-15.0^EMA|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|roc_crossover0^80&roc_crossunder0^59|trailing_stop^34^1.5
-18.059,28.395,1.625,243.0,21.357,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^130&trailing_stop^34^1.5|trailing_stop^34^2.0
-18.059,28.395,1.625,243.0,21.357,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^130&trailing_stop^34^1.5|trailing_stop^34^2.5
-18.059,28.395,1.625,243.0,21.357,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^130&trailing_stop^34^1.5|trailing_stop^34^3.0
-18.016,28.512,1.622,242.0,21.37,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^120&trailing_stop^34^1.5|trailing_stop^34^3.0
