total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,stoch_d_neutral^11^8^3^70^30&bb_price_crossover_low^230.0^3.4999999999999996&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,rvi_signal_neutral^14^7^15.0^-15.0^SMA&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,emacd_increase^6^8&kc_price_crossover_low^14.0^14.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,atr_fast_higher_slow^30^84&ema_fast_crossover_slow^220^616&roc_crossunder0^59
0.0,0.0,0.0,0.0,tsi_higher_signal^70^49^42^SMA&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smacd_increase^150^210&kc_price_crossover_low_2^14.0^17.0^1.5&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,bb_neutral^140.0^2.5&kc_price_crossover_low^14.0^14.0^3.8999999999999995&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&smacd_crossover_signal^190^532^133&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_d_overbought^40^36^12^0.0^SMA&adx_crossunder_threshold^190.0^10.0&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&kdj_d_crossover50^200^100^60&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,ma_atr_long_period^35.0^42.0^2.3999999999999995&kc_price_crossover_low_2^14.0^17.0^1.5&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,skew_negative^100^EMA&sma_fast_crossover_slow_2^170^408&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,tsi_neutral^10^7^5.0^-5.0^SMA&trix_crossover0^170&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&kdj_k_crossover_d^60^18^18&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,atr_fast_lower_slow^20^28&bb_price_crossover_low_2^200.0^2.0999999999999996&aroon_diff_crossunder0^59
0.0,0.0,0.0,0.0,stoch_k_higher_d^130^65^91&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^120^336&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&aroon_diff_crossover0^170&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,sma_fast_higher_slow^16^22&kc_price_crossover_low^18.0^11.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&second_wave_trend_2^18&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_neutral^20^6^25.0^-25.0^SMA&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,adx_plus_higher_minus^90&bb_price_crossover_low_2^200.0^2.0999999999999996&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&smacd_crossover_signal_2^190^532^133&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,tsi_neutral^14^13^20.0^-20.0^SMA&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,mass_lower1^12^10&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,trix_higher0^35&kc_price_crossover_low_2^14.0^17.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&smi_k_crossover0^210^63^SMA&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,smacd_histogram_increase^100^200^120&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,kdj_k_neutral^17^8^85^15&kc_price_crossover_high^14.0^8.0^3.6999999999999993&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,atr_fast_lower_slow^20^28&kc_price_crossover_low_2^14.0^17.0^1.5&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,adx_higher_threshold^25.0^30.0&trix_crossover_signal^230^322&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,ema_fast_higher_slow^35^49&kc_price_crossover_low^14.0^14.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&stoch_k_crossover_d^210^189^189&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,kdj_k_overbought^70^35^50&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rsi_neutral^8^75^25&kc_price_crossover_high^8.0^3.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,sma_fast_higher_slow^16^22&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,tsi_neutral^10^7^5.0^-5.0^SMA&tsi_crossover_signal^230^115^161^SMA&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&emacd_start_increase^45^90&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,bb_neutral^140.0^2.5&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,aroon_diff_higher0^90&kc_price_crossover_low_2^14.0^17.0^1.5&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,smi_d_overbought^26^23^18^0.0^EMA&kc_price_crossover_low_2^14.0^17.0^1.5&aroon_diff_crossunder0^59
