total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
2.888,61.29,0.874,62.0,1.473,rvi_neutral^40^15.0^-15.0^EMA|kdj_k_higher_d^70^63^49&ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.921,52.055,1.104,73.0,4.547,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
2.956,91.667,4.903,12.0,0.364,smi_k_higher_d^50^40^35|aroon_diff_higher0^80&tsi_crossover0^50^45^EMA|tsi_crossover0^80^24^EMA|smi_d_crossover0^230^207^207^EMA|adx_crossunder_threshold^190.0^10.0&trailing_stop^34^3.5|bb_price_crossunder_high^34^2
2.964,54.667,1.04,75.0,2.67,tsi_neutral^220^176^10.0^-10.0^SMA|kdj_d_neutral^200^180^100^70^30&smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88|tsi_crossover0^80^24^EMA&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.972,63.889,0.686,72.0,3.36,rvi_neutral^23^15.0^-15.0^EMA|rvi_neutral^40^15.0^-15.0^EMA&ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|mass_crossover1^220^88|ema_fast_crossover_slow^30^72&trailing_stop^34^3.0|bb_price_crossunder_high^34^2
2.974,52.703,1.081,74.0,3.826,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&tsi_crossover0^50^45^EMA|smacd_start_increase^210^294|mass_crossover1^220^88|tsi_crossover0^80^24^EMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
2.985,57.895,0.885,76.0,3.563,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smacd_crossover_signal_3^210^336^168|adx_crossunder_threshold^190.0^10.0&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
3.02,56.061,1.021,66.0,2.667,rvi_neutral^40^15.0^-15.0^EMA|kdj_d_neutral^200^180^100^70^30&smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88|tsi_crossover0^80^24^EMA&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
3.021,57.143,0.911,77.0,3.754,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&tsi_crossover0^50^45^EMA|smacd_start_increase^210^294|smacd_crossover_signal_3^210^336^168|tsi_crossover0^80^24^EMA&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
3.049,54.545,1.018,77.0,3.591,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&smacd_start_increase^210^294|tsi_crossover0^80^24^EMA|smi_d_crossover0^230^207^207^EMA|adx_crossunder_threshold^190.0^10.0&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
3.056,58.904,0.894,73.0,3.201,tsi_overbought^35^28^0.0^SMA|sma_fast_higher_slow^35^63&ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
3.059,56.25,1.08,64.0,1.97,convexity_higher1^6^SMA|kdj_k_higher_d^70^63^49&smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|tsi_crossover0^80^24^EMA|adx_crossunder_threshold^190.0^10.0&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
