total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-31.867,33.973,1.281,365.0,33.071,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|second_wave_trend_2^10|price_crossover_sma_2^210&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-31.811,35.77,1.169,383.0,31.827,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^8^SMA&price_crossover_sma^6|rvi_crossover_signal^45^41|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.722,35.844,1.172,385.0,31.857,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^55^33|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.715,34.309,1.238,376.0,32.274,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|kc_price_crossover_low^10.0^6.0^2.0999999999999996|emacd_histogram_start_increase_2^200^400^160&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.7,30.526,1.498,380.0,33.481,convexity_higher1^12^SMA|convexity_higher1^8^SMA&price_crossover_sma^6|second_wave_trend_2^10|kc_price_crossover_low^10.0^6.0^2.0999999999999996&roc_crossunder0^59|trailing_stop^34^1.5
-31.66,35.121,1.2,373.0,31.935,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^8^SMA&price_crossover_sma^6|kc_price_crossover_low^10.0^6.0^2.0999999999999996|smacd_histogram_start_increase_2^110^154^99&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.646,35.027,1.209,374.0,32.056,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_ema^6|second_wave_trend_2^18|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.637,35.467,1.176,375.0,31.912,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^8^SMA&price_crossover_sma^6|kc_price_crossover_low^10.0^6.0^2.0999999999999996|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.591,33.333,1.312,363.0,34.016,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&rsi_crossover50^130|price_crossover_sma^6|price_crossover_sma_2^210&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-31.57,34.667,1.236,375.0,31.705,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|smacd_histogram_start_increase_2^110^154^99|rvi_signal_crossover0^250^75^EMA&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.552,36.267,1.134,375.0,32.269,bb_neutral^60.0^2.8999999999999995|kc_neutral^16.0^19.0^3.8999999999999995&price_crossover_sma^6|rvi_crossover_signal^55^33|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
