total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-25.66,34.545,1.412,385.0,29.036,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&second_wave_trend_2^40|second_wave_trend_2^6|price_crossover_sma^30&roc_crossunder0^59|trailing_stop^34^1.5
-25.617,32.713,1.513,376.0,28.358,kdj_k_neutral^8^2^85^15|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^40|second_wave_trend_2^6&roc_crossunder0^59|trailing_stop^34^1.5
-25.582,31.877,1.625,389.0,29.903,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^26^SMA&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-25.582,31.877,1.625,389.0,29.903,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^26^SMA&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-25.49,38.77,1.184,374.0,29.324,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&price_crossover_ema^30|second_wave_trend_2^6|smi_k_crossover_d^90^45^27&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-25.49,38.77,1.184,374.0,29.324,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|smi_k_crossover_d^90^45^27&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-25.359,38.482,1.211,382.0,28.399,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&second_wave_trend_2^6|rvi_crossover0^26^SMA|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-25.359,38.482,1.211,382.0,28.399,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&second_wave_trend_2^6|rvi_crossover0^26^SMA|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-25.302,31.948,1.629,385.0,29.147,rsi_neutral^23^75^25|convexity_higher1^12^EMA&price_crossover_ema^30|mass_crossover1^20^14|rvi_crossover0^23^SMA&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-25.24,37.565,1.257,386.0,28.325,bb_neutral^80.0^2.8999999999999995|convexity_higher1^12^EMA&price_crossover_ema^40|second_wave_trend_2^6|mass_crossover1^20^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
