param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
190.0,smacd_histogram_start_decrease_2,[190 266 152],smacd_histogram_start_decrease_2^190^266^152,4,4,67,0.012,0.27110519032967034,67,0.126,0.507,64.179,1.118,0.249,445.45454545454544,0.16787076923076924,67,0.289,0.663,67.164,1.504,0.436,173.72764786795045,0.39207666666666663,67,0.261,1.05,56.716,1.517,0.249,230.37249283667626,0.34773402857142865,266,152,
120.0,emacd_crossunder_signal_2,[120 192  72],emacd_crossunder_signal_2^120^192^72,4,0,19,0.004,0.27473413017939624,19,0.289,0.627,52.632,3.468,0.461,-1.0,0.21162451355661882,19,0.419,0.759,68.421,2.06,0.552,-1.0,0.30949139657444,19,0.51,0.779,73.684,2.639,0.655,-1.0,0.38037227214377406,192,72,
110.0,emacd_crossunder_signal_2,[110 154  88],emacd_crossunder_signal_2^110^154^88,4,0,18,0.003,0.28239595623131225,18,0.274,0.543,55.556,3.791,0.505,-1.0,0.20147830570902395,18,0.394,0.734,66.667,2.201,0.537,-1.0,0.2906045231607629,18,0.625,0.784,83.333,3.446,0.797,-1.0,0.4723772321428571,154,88,
170.0,smacd_histogram_start_decrease_2,[170 272 187],smacd_histogram_start_decrease_2^170^272^187,4,3,65,0.012,0.2856107766077665,65,0.204,0.607,67.692,1.204,0.336,49.859154929577464,0.27411281713344315,65,0.281,0.742,61.538,1.569,0.379,7.617896009673519,0.3791341374663073,65,0.243,1.041,58.462,1.258,0.233,-55.4858934169279,0.1740706340057637,272,187,
210.0,smacd_start_decrease,[210 420],smacd_start_decrease^210^420,4,3,68,0.013,0.2896761796028485,68,0.16,0.574,60.294,1.393,0.279,406.50000000000006,0.21379790940766552,68,0.275,0.972,60.294,1.491,0.283,435.6828193832599,0.36761445473251037,68,0.272,1.085,63.235,1.102,0.251,374.791086350975,0.36246444239631337,420,,
220.0,smacd_crossunder_signal,[220 352 264],smacd_crossunder_signal^220^352^264,4,0,11,0.002,0.2908453190043808,11,0.359,0.639,72.727,1.64,0.562,-1.0,0.26541841940532074,11,0.469,1.173,72.727,1.224,0.4,-1.0,0.34142640238704175,11,0.38,0.806,63.636,2.134,0.471,-1.0,0.27854094292803966,352,264,
230.0,ema_fast_crossunder_slow,[230 644],ema_fast_crossunder_slow^230^644,4,0,5,0.001,0.2909547299351146,5,0.071,0.706,40.0,1.947,0.101,-1.0,0.05019981586402266,5,0.639,0.883,80.0,1.619,0.724,-1.0,0.4796697281993205,5,0.807,1.016,80.0,1.516,0.794,-1.0,0.6097695177165354,644,,
230.0,smi_k_crossunder0,[230 161 'SMA'],smi_k_crossunder0^230^161^SMA,4,0,9,0.002,0.30385983777886183,9,0.411,0.721,66.667,2.289,0.57,-1.0,0.3041000970873786,9,0.403,0.662,66.667,2.666,0.609,-1.0,0.2992731570996979,9,0.426,1.064,44.444,3.378,0.4,-1.0,0.31013921052631577,161,SMA,
160.0,smacd_histogram_start_decrease,[160 416 208],smacd_histogram_start_decrease^160^416^208,4,3,50,0.009,0.30619061951335125,48,0.199,0.516,58.333,3.023,0.386,475.60975609756105,0.268676996124031,48,0.296,0.797,64.583,1.572,0.371,2516.5048543689322,0.399091191969887,47,0.254,0.974,59.574,1.384,0.261,0.0,0.2606238193018481,416,208,
210.0,smacd_crossunder_signal,[210 378 189],smacd_crossunder_signal^210^378^189,4,0,13,0.002,0.31174271750993304,13,0.235,0.336,69.231,2.347,0.699,-1.0,0.1760052083333333,13,0.699,0.984,84.615,1.675,0.71,-1.0,0.5240582012195122,13,0.454,0.974,61.538,2.256,0.466,-1.0,0.33261326488706366,378,189,
