total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-24.746,27.574,1.927,272.0,31.266,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|mass_crossover1^90^27|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-24.704,27.798,1.9,277.0,30.615,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|smacd_start_increase^140^364|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-24.698,27.076,1.97,277.0,31.098,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|bb_price_crossover_low^170.0^3.3|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-24.692,28.058,1.857,278.0,31.012,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|sma_fast_crossover_slow_3^130^234|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-24.635,25.912,2.085,274.0,31.037,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|bb_price_crossover_low^170.0^3.3|rsi_fast_crossover_slow^25^60|rsi_crossover50^250&roc_crossunder0^59|trailing_stop^34^2.5
-24.612,25.651,2.103,269.0,30.958,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|bb_price_crossover_low^170.0^3.3|adx_plus_crossover_minus^90&roc_crossunder0^59|trailing_stop^34^2.5
-24.537,27.306,1.949,271.0,30.365,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|smacd_start_increase^140^364|mass_crossover1^80^72&roc_crossunder0^59|trailing_stop^34^2.5
-24.532,28.467,1.844,274.0,31.707,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^30^48|bb_price_crossover_low^170.0^3.3|smacd_start_increase^120^312|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-24.291,29.242,1.769,277.0,31.472,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|sma_fast_crossover_slow_3^130^234|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-24.247,27.273,1.952,275.0,30.733,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|sma_fast_crossover_slow_3^130^234&roc_crossunder0^59|trailing_stop^34^2.5
-24.243,27.636,1.924,275.0,30.169,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|smacd_start_increase^140^364|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-24.231,29.348,1.762,276.0,31.414,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|sma_fast_crossover_slow_3^130^234|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-24.171,29.52,1.767,271.0,32.47,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|mass_crossover1^90^27|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-24.159,27.839,1.904,273.0,29.832,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|emacd_histogram_start_increase^150^360^90|mass_crossover1^80^72&roc_crossunder0^59|trailing_stop^34^2.5
-24.112,26.909,1.998,275.0,30.53,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|bb_price_crossover_low^170.0^3.3|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-24.053,28.623,1.836,276.0,31.797,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|mass_crossover1^90^27|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-23.993,28.727,1.829,275.0,31.74,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|mass_crossover1^90^27|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-23.862,29.74,1.738,269.0,27.626,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|rsi_crossover50^240|smacd_start_increase^140^364|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-23.816,28.782,1.815,271.0,30.745,convexity_higher1^16^EMA|kc_neutral^55.0^66.0^2.6999999999999997&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|smacd_start_increase^140^364|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-23.816,27.306,1.946,271.0,29.509,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|smi_d_crossover0^170^68^119^EMA|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-23.718,28.889,1.817,270.0,31.48,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&mass_crossunder1^140^70|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|mass_crossover1^90^27&roc_crossunder0^59|trailing_stop^34^2.5
-23.586,28.625,1.833,269.0,28.502,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|adx_plus_crossover_minus^90|smacd_start_increase^140^364|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-23.576,29.151,1.808,271.0,31.499,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|mass_crossover1^90^27|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-23.549,26.838,2.036,272.0,29.763,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|adx_crossover_threshold^45.0^35.0|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312&roc_crossunder0^59|trailing_stop^34^2.5
-23.488,26.642,2.047,274.0,30.095,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|bb_price_crossover_low^170.0^3.3|smacd_start_increase^140^364&roc_crossunder0^59|trailing_stop^34^2.5
-23.385,26.103,2.111,272.0,32.245,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|emacd_start_increase^55^99|bb_price_crossover_low^170.0^3.3|rsi_fast_crossover_slow^25^60&roc_crossunder0^59|trailing_stop^34^2.5
-23.335,26.568,2.042,271.0,31.727,convexity_higher1^16^EMA|kc_neutral^55.0^66.0^2.6999999999999997&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|emacd_start_increase^55^99|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
