total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
16.77,41.543,1.511,337.0,31.417,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|mass_crossover1^140^42|emacd_start_increase^160^384|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
16.86,39.776,1.626,357.0,30.479,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^18^13|emacd_start_increase^160^384&roc_crossunder0^59|trailing_stop^34^2.5
17.124,40.346,1.59,347.0,28.683,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|second_wave_trend_1^6|emacd_start_increase^160^384|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
17.169,40.169,1.601,356.0,30.477,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|price_crossover_sma^110|roc_crossover0^55|rvi_crossover_signal^18^13&roc_crossunder0^59|trailing_stop^34^2.5
17.294,40.816,1.563,343.0,28.959,bb_neutral^18.0^1.9|rvi_higher_signal^8^2&price_crossover_sma^110|rvi_crossover_signal^18^13|tsi_crossover_signal^220^198^176^SMA|emacd_start_increase^160^384&roc_crossunder0^59|trailing_stop^34^2.5
17.499,39.437,1.652,355.0,30.448,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^20^12|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
17.521,39.489,1.65,352.0,29.596,bb_neutral^18.0^1.9|rvi_higher_signal^8^2&smacd_crossover_signal_2^220^352^198|price_crossover_sma^110|roc_crossover0^55|rvi_crossover_signal^18^13&roc_crossunder0^59|trailing_stop^34^2.5
17.655,38.764,1.702,356.0,29.258,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^18^13|second_wave_trend_2^6&roc_crossunder0^59|trailing_stop^34^2.5
17.795,43.478,1.42,299.0,30.627,kc_neutral^35.0^35.0^2.8999999999999995|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|roc_crossover0^55|rvi_crossover_signal^20^12|smi_k_crossover_d_2^120^48^36^15&roc_crossunder0^59|trailing_stop^34^3.5
17.858,72.727,3.969,11.0,1.883,skew_negative^170^EMA|smi_overbought^230^115^0.0^SMA&kdj_d_crossover50^250^200^225|kdj_k_crossover_d^230^115^69|stoch_k_crossover50^210^189|trix_crossover0^160&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
