datetime,open,high,low,close,volume,bb_neutral^80.0^2.9|adx_lower_threshold^200.0^10.0&price_crossunder_sma_2^20|smi_k_crossunder_d^160^144^48&kdj_k_crossover50^29^23|trailing_stop^34^3.0,trix_decrease^8|rsi_oversold^160^50&price_crossunder_sma^25|tsi_crossunder_signal^210^126^105^EMA&emacd_start_increase^120^288|trailing_stop^34^3.5,emacd_histogram_decrease^6^11^6|atr_fast_higher_slow^90^162&rsi_crossunder50^70|kc_price_crossunder_low^12.0^5.0^3.1&kdj_k_crossover50^30^21|trailing_stop^34^3.5,mass_higher1^150^60|atr_fast_higher_slow^90^162&roc_crossunder0^18|smi_d_crossunder0^220^110^198^SMA&smacd_histogram_start_increase^230^460^253|trailing_stop^34^3.5,smacd_histogram_decrease^140^196^98|adx_lower_threshold^200.0^10.0&sma_fast_crossunder_slow_3^200^320|ema_fast_crossunder_slow^230^506&stoch_k_crossover50^220^154|trailing_stop^34^2.5,sma_fast_lower_slow^80^128|rvi_signal_neutral^250^200^10.0^-10.0^SMA&ema_fast_crossunder_slow^230^506|rvi_signal_crossunder0^250^175^EMA&sma_fast_crossover_slow_3^25^45|trailing_stop^34^2.5,stoch_d_oversold^190^171^133^50|adx_lower_threshold^200.0^10.0&stoch_k_crossunder50^100^70|sma_fast_crossunder_slow^220^616&mass_crossunder1^80^32|trailing_stop^34^3.0,rvi_oversold^140^0.0^SMA|atr_fast_lower_slow^150^420&sma_fast_crossunder_slow_3^200^320|emacd_histogram_start_decrease^190^266^209&smi_k_crossover_d^80^56^24|trailing_stop^34^2.5,aroon_diff_lower0^130|rvi_oversold^140^0.0^SMA&price_crossunder_sma_2^20|tsi_crossunder0^220^132^EMA&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.5,smi_k_lower_d^8^4^6|stoch_d_neutral^40^36^28^75^25&stoch_k_crossunder_d_2^160^128^144^80|adx_crossunder_threshold^45.0^30.0&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.0,emacd_histogram_decrease^12^29^16|emacd_lower_signal^70^112^77&mass_crossunder1^70^35|stoch_d_crossunder50^230^207^161&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.5,sma_fast_lower_slow^80^128|smi_k_lower_d^8^4^6&rvi_crossunder0^23^SMA|aroon_diff_crossunder0^130&smacd_histogram_start_increase^230^460^253|trailing_stop^34^3.5,aroon_diff_lower0^130|rvi_oversold^140^0.0^SMA&tsi_crossunder0^220^132^EMA|sma_fast_crossunder_slow^220^616&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.5,stoch_d_oversold^190^171^133^50|kdj_d_neutral^11^4^8^70^30&stoch_k_crossunder50^100^70|ema_fast_crossunder_slow^220^528&sma_fast_crossover_slow^130^364|trailing_stop^34^3.0,bb_neutral^80.0^2.9|rvi_neutral^29^35.0^-35.0^EMA&ema_fast_crossunder_slow^230^506|smi_d_crossunder0^210^168^63^SMA&stoch_k_crossover_d^80^48^72|trailing_stop^34^3.5,rvi_lower_signal^12^11|stoch_d_neutral^40^36^28^75^25&mass_crossunder1^70^35|ma_atr_short_signal^90.0^108.0^2.8&emacd_crossover_signal^80^176^48|trailing_stop^34^2.5,price_lower_ema^170|stoch_d_oversold^190^171^133^50&stoch_k_crossunder50^100^70|ema_fast_crossunder_slow^220^528&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^2.5,trix_lower0^50|stoch_k_neutral^150^45^55^45&mass_crossunder1^70^35|smacd_crossunder_signal_2^220^616^132&smacd_crossover_signal^190^380^171|trailing_stop^34^2.5,sma_fast_lower_slow^80^128|rvi_oversold^170^0.0^SMA&rsi_crossunder50^11|sma_fast_crossunder_slow^220^616&emacd_crossover_signal^80^176^48|trailing_stop^34^3.0
2026-02-03 03:00:00,5.8585,5.8795,5.857,5.869,391.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 03:15:00,5.871,5.883,5.857,5.878,209.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 03:30:00,5.88,5.905,5.8795,5.9025,463.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 03:45:00,5.902,5.9085,5.899,5.9055,147.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 04:00:00,5.904,5.9195,5.904,5.9115,260.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 04:15:00,5.9105,5.911,5.901,5.9035,130.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 04:30:00,5.905,5.9135,5.898,5.9,115.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 04:45:00,5.9015,5.9065,5.898,5.9,131.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 05:00:00,5.9005,5.9025,5.8835,5.8875,130.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 05:15:00,5.8875,5.899,5.8875,5.8985,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 05:30:00,5.8975,5.918,5.8885,5.9055,562.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 05:45:00,5.9045,5.937,5.898,5.9215,812.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 06:00:00,5.9245,5.9895,5.9155,5.98,1378.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 06:15:00,5.9825,6.048,5.975,6.0295,2371.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 06:30:00,6.028,6.061,6.0175,6.0315,1950.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 06:45:00,6.0315,6.051,6.007,6.0385,1695.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 07:00:00,6.037,6.079,6.0345,6.0745,2071.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 07:15:00,6.0745,6.0765,6.0465,6.075,896.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 07:30:00,6.074,6.0945,6.071,6.087,931.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 07:45:00,6.0845,6.093,6.052,6.052,690.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 08:00:00,6.051,6.078,6.0455,6.076,986.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 08:15:00,6.077,6.096,6.063,6.0655,997.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 08:30:00,6.0645,6.0895,6.06,6.077,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 08:45:00,6.076,6.078,6.035,6.04,545.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 09:00:00,6.0395,6.054,6.0285,6.034,521.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 09:15:00,6.034,6.034,5.9755,5.988,920.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 09:30:00,5.99,6.0195,5.987,6.017,938.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 09:45:00,6.017,6.0305,6.0065,6.018,557.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 10:00:00,6.019,6.038,6.0115,6.034,805.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 10:15:00,6.0325,6.0325,6.003,6.005,560.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 10:30:00,6.0045,6.0185,6.0045,6.0185,179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 10:45:00,6.018,6.032,6.0145,6.021,289.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 11:00:00,6.021,6.021,6.007,6.008,145.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 11:15:00,6.008,6.018,6.0005,6.0155,350.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 11:30:00,6.016,6.0365,6.015,6.029,403.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 11:45:00,6.029,6.0305,6.0075,6.02,245.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 12:00:00,6.022,6.047,6.0185,6.037,559.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 12:15:00,6.0365,6.0515,6.028,6.043,552.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 12:30:00,6.045,6.051,6.031,6.047,503.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 12:45:00,6.049,6.069,6.049,6.0675,598.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 13:00:00,6.069,6.115,6.06,6.0915,2866.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 13:15:00,6.0935,6.095,6.065,6.08,1226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 13:30:00,6.081,6.09,6.062,6.067,722.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 13:45:00,6.0685,6.0755,6.039,6.063,1092.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 14:00:00,6.064,6.0685,6.025,6.06,1973.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 14:15:00,6.0595,6.063,6.0395,6.06,1212.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 14:30:00,6.06,6.0825,6.038,6.0775,969.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 14:45:00,6.078,6.09,6.055,6.057,1223.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 15:00:00,6.0585,6.065,6.0395,6.045,1447.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 15:15:00,6.0445,6.058,6.0365,6.051,594.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 15:30:00,6.0525,6.0575,6.034,6.042,744.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 15:45:00,6.0425,6.0705,6.0285,6.064,889.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 16:00:00,6.0635,6.085,6.0575,6.0725,665.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 16:15:00,6.072,6.0945,6.0685,6.0815,701.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 16:30:00,6.0805,6.106,6.0765,6.103,1324.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 16:45:00,6.1015,6.1035,6.067,6.0695,751.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 17:00:00,6.0685,6.0775,6.04,6.06,825.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 17:15:00,6.0575,6.085,6.054,6.0735,526.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 17:30:00,6.0735,6.095,6.0515,6.061,634.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 17:45:00,6.06,6.092,6.048,6.087,2517.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 18:00:00,6.087,6.1005,6.065,6.066,923.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 18:15:00,6.0665,6.0705,6.0495,6.052,476.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 18:30:00,6.0495,6.056,6.0285,6.038,766.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 18:45:00,6.0385,6.052,6.025,6.0445,348.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 19:00:00,6.045,6.0545,6.0225,6.052,271.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 19:15:00,6.0525,6.0655,6.0485,6.061,336.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 19:30:00,6.0595,6.073,6.0535,6.0635,162.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 19:45:00,6.061,6.0725,6.0495,6.0725,163.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 20:00:00,6.071,6.072,6.0565,6.071,147.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 20:15:00,6.07,6.082,6.066,6.08,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 20:30:00,6.079,6.1015,6.079,6.089,422.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 20:45:00,6.091,6.095,6.0835,6.093,372.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 21:00:00,6.0935,6.0995,6.086,6.098,312.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 21:15:00,6.098,6.0995,6.088,6.092,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 21:30:00,6.0915,6.1035,6.085,6.088,149.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 21:45:00,6.087,6.098,6.084,6.0945,159.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 23:00:00,6.1,6.115,6.054,6.0745,401.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 23:15:00,6.0755,6.0815,6.058,6.0585,112.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 23:30:00,6.0595,6.0835,6.0585,6.076,101.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-03 23:45:00,6.076,6.086,6.072,6.079,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 00:00:00,6.08,6.095,6.08,6.094,208.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 00:15:00,6.094,6.1035,6.092,6.092,237.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 00:30:00,6.0945,6.1035,6.0865,6.1035,165.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 00:45:00,6.1035,6.109,6.0985,6.1,242.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 01:00:00,6.1,6.1155,6.067,6.0825,1276.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 01:15:00,6.086,6.1035,6.078,6.083,570.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 01:30:00,6.083,6.0935,6.0615,6.0835,577.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 01:45:00,6.083,6.09,6.0735,6.0835,595.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 02:00:00,6.087,6.11,6.0855,6.097,706.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 02:15:00,6.095,6.095,6.0695,6.076,274.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 02:30:00,6.0755,6.082,6.0435,6.06,897.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 02:45:00,6.059,6.0605,6.025,6.0295,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 03:00:00,6.0295,6.0455,6.0215,6.036,364.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 03:15:00,6.035,6.036,6.003,6.027,973.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 03:30:00,6.0265,6.059,6.025,6.048,506.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 03:45:00,6.047,6.056,6.039,6.049,339.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 04:00:00,6.05,6.05,6.0275,6.035,292.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 04:15:00,6.0345,6.0345,6.026,6.029,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 04:30:00,6.03,6.0415,6.028,6.04,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 04:45:00,6.042,6.0445,6.0345,6.042,194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 05:00:00,6.0425,6.0495,6.035,6.0395,194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 05:15:00,6.04,6.052,6.04,6.0465,154.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 05:30:00,6.046,6.0575,6.037,6.0395,643.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 05:45:00,6.04,6.0595,6.0355,6.0435,163.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 06:00:00,6.0435,6.048,6.021,6.045,399.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 06:15:00,6.0465,6.047,6.024,6.0305,185.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 06:30:00,6.03,6.066,6.03,6.066,280.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 06:45:00,6.067,6.0835,6.0625,6.0825,386.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-04 07:00:00,6.082,6.0845,6.0675,6.0695,171.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
