total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,smacd_histogram_increase^20^48^28&bb_price_crossover_low^220.0^3.6999999999999993&roc_crossunder0^59
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&tsi_crossover0^50^45^EMA&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&kc_price_crossover_low_2^25.0^10.0^1.5&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,ma_atr_long_period^90.0^108.0^1.7999999999999998&kc_price_crossover_low_2^80.0^32.0^1.5&roc_crossunder0^59
0.0,0.0,0.0,0.0,trix_higher_signal^70.0^28.0&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,price_higher_ema^130&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&smi_k_crossover0^70^21^EMA&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_k_higher_d^240^72^120&kc_price_crossover_low_2^80.0^32.0^1.5&roc_crossunder0^89
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&kdj_k_crossover_d_2^220^154^154^15&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^130^182&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,kc_neutral^150.0^120.0^3.8999999999999995&smacd_crossover_signal_3^210^336^168&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&sma_fast_crossover_slow_2^40^72&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,adx_plus_higher_minus^90&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&adx_crossunder_threshold^180.0^10.0&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_plus_higher_minus^90&kc_price_crossover_low_2^25.0^10.0^1.5&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,kdj_k_higher_d^70^63^49&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_neutral^210^168^20.0^-20.0^SMA&stoch_k_crossover_d_2^210^189^189^15&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,kdj_d_overbought^60^30^18^50&kdj_k_crossover_d_2^220^154^154^15&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&emacd_crossover_signal^110^264^66&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rvi_signal_overbought^50^20^0.0^SMA&bb_price_crossover_low^230.0^3.6999999999999993&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&sma_fast_crossover_slow_2^180^324&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,ma_atr_long_period^160.0^192.0^1.0&kdj_k_crossover_d_2^220^154^154^15&roc_crossunder0^89
0.0,0.0,0.0,0.0,aroon_diff_higher0^70&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&trix_crossover0^35&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&bb_price_crossover_low^230.0^3.6999999999999993&bb_price_crossunder_high^34^2
